beerme_id,name,city,region,country
2215,Il Vicino Pizzeria and Brewery (Nob Hill),Albuquerque,New Mexico,United States
2216,Il Vicino Pizzeria and Brewery (Salida),Salida,Colorado,United States
4572,Il Vicino Pizzeria and Brewery (Tulsa),Tulsa,Oklahoma,United States
1152,Ilkley Brewery Company,Ilkley,West Yorkshire,United Kingdom
6970,Illinois Brewing,Bloomington,Illinois,United States
13358,Illuminated Brew Works,Oak Park,Illinois,United States
9792,Ilsen Brauerei,Kreuztal,Nordrhein-Westfalen,Germany
6110,Ilvespanimo,Ranua,,Finland
5638,Ilzer Sörgyár Zrt.,Monor,,Hungary
322,Imex,Satu Mare,,Romania
1702,Imperial Premium Bier Ltda.,Petrópolis,Rio de Janeiro,Brazil
5924,IN International,Kobe-shi,Hyōgo-ken,Japan
4627,InBev,Natal,Rio Grande do Norte,Brazil
4569,InBev,São Paulo,São Paulo,Brazil
2218,Inch's Cider Ltd.,Winkleigh,Devon,United Kingdom
6328,Inchant Brewery,Guildford,Western Australia,Australia
5321,IncrediBREW (BOP),Nashua,New Hampshire,United States
8823,"Indústria & Comércio de Bebidas & Conexos Germânia, Ltda.",Vinhedo,São Paulo,Brazil
9367,Indústria de Bebidas Igarassu — IBI,Igarassu,Pernambuco,Brazil
9017,Indústria e Comércio de Bebidas Imperial S.A.,Trindade,Goiás,Brazil
1283,Indústria Nacional de Bebidas,Toledo,Paraná,Brazil
13019,Indeed Brewing,Minneapolis,Minnesota,United States
8371,Independence Brew Pub,Philadelphia,Pennsylvania,United States
5416,Independence Brewery,Umuahia,,Nigeria
3053,Independence Brewing,Austin,Texas,United States
2219,Independence Brewing #1,Philadelphia,Pennsylvania,United States
2220,Independence Brewing #2,Fort Lauderdale,Florida,United States
13194,Independence Brewing Company,Pune,,India
12290,Independent Ale Works,Krum,Texas,United States
10348,Independent Breweries,Laverton,Victoria,Australia
8497,Independent Distilleries (Aust.) P/L,Derrimut,Victoria,Australia
13618,Indian Joe Brewing,Vista,California,United States
10349,Indian Ocean Brewhaus & Grill,Mindarie,Western Australia,Australia
2225,Indian Wells Brewing,Inyokern,California,United States
2222,Indianapolis Brewing,Indianapolis,Indiana,United States
12563,Indie Ale House Brewing Company,Toronto,Ontario,Canada
10446,Indigo Imp Brewery,Cleveland,Ohio,United States
9206,Indslev Bryggeri,Nørre Aaby,,Denmark
2226,Industria de Bebidas Antarctia - Polar SA,Caxias do Sul,Rio Grande do Sul,Brazil
2235,Industria de Bebidas Antarctica do Nordeste SA,Camaçari,Bahia,Brazil
2237,Industrial Cervecera Sevillana,Sevilla,,Spain
1193,Industrias La Constancia ILC,San Salvador,,El Salvador
6724,Industrija Piva I Sokova Trebjesa,Nikšic,,Montenegro
12874,Infamous Brewing,Austin,Texas,United States
13242,Infusion Brewing Company,Omaha,Nebraska,United States
7838,Ingobräu Ingolstadt,Ingolstadt,Bayern,Germany
5411,Inikie Breweries,Port Harcourt,,Nigeria
11532,Inishmacsaint Brewing Company,County Fermanagch,Northern Ireland,United Kingdom
12639,Inishowen Brewery,Moville,,Ireland
10666,Inland Empire Brewing Co.,Riverside,California,United States
10879,Inlet Brewing,Jupiter,Florida,United States
9579,Inn at Foxburg on the Allegheny,Foxburg,Pennsylvania,United States
9580,Inn on Peaks Island,Peaks Island,Maine,United States
8645,Inner City Brewing Company,Atlanta,Georgia,United States
786,Innis & Gunn,Edinburgh,Scotland,United Kingdom
7975,Innstadt Brauerei Bierspezialitäten,Passau,Bayern,Germany
10016,Inntalbräu,Nußdorf,Bayern,Germany
7876,Inselbrauerei Lindau,Lindau/Bodensee,Bayern,Germany
10017,Inselbräu Frauenchiemsee GmbH,Frauenchiemsee,Bayern,Germany
2242,Interbrew France,Armentières,Nord-Pas-de-Calais,France
5234,Intercontinental Breweries,Manzini,,Swaziland
10579,Intercourse Brewing Company,Creamery,Pennsylvania,United States
12030,Intergalactic Brewing,Seattle,Washington,United States
5388,International Beer and Beverage Industries (Nigeria) Limited,Kaduna,,Nigeria
2245,International Brasserie,Yaoundé,,Cameroon
5383,"International Breweries Plc, Ilesa.",Ilesa,,Nigeria
2247,Interurban Brewpub,Norman,Oklahoma,United States
10800,Intuition Ale Works,Jacksonville,Florida,United States
5891,Inuyama Loreley Bakusyukan,Inuyama-shi,Aichi-ken,Japan
6783,Inveralmond Brewery,Perth,Scotland,United Kingdom
4147,Invercargill Brewery,Invercargill,,New Zealand
3587,Inčukalna Alus Darītava,Inčukalns,,Latvia
13209,IP Krasnyk,Ozersk,Chelyabinskaya Oblast',Russia
11714,IP Solovyev D.A.,Kondopoga,Kareliya,Russia
9675,IP Yudin V.Yu.,Vyborg,Leningradskaya Oblast',Russia
6015,Ipswich Ale Brewing Company,Ipswich,Massachusetts,United States
2248,Ipswich Brewing,Ipswich,Massachusetts,United States
9834,Irber Brauerei Gaststätte,Triftern,Bayern,Germany
5443,Irish Brewing Company,Newbridge,,Ireland
2249,Irish Brewpub,Pueblo,Colorado,United States
6412,Irish Pub Sundsvall,Sundsvall,,Sweden
2250,Irish Times Pub and Brewery,Palm Beach,Florida,United States
10187,Iron City Brewing,Pittsburgh,Pennsylvania,United States
11469,Iron Fist Brewing,Vista,California,United States
13517,Iron Goat Brewing Co.,Spokane,Washington,United States
12083,Iron Hill Brewery & Restaurant — Chestnut Hill,Philadelphia,Pennsylvania,United States
10264,Iron Hill Brewery & Restaurant — Lancaster,Lancaster,Pennsylvania,United States
8383,Iron Hill Brewery & Restaurant — Media,Media,Pennsylvania,United States
2251,Iron Hill Brewery & Restaurant — Newark,Newark,Delaware,United States
8693,Iron Hill Brewery & Restaurant — North Wales,North Wales,Pennsylvania,United States
4463,Iron Hill Brewery & Restaurant — Phoenixville,Phoenixville,Pennsylvania,United States
5511,Iron Hill Brewery & Restaurant — West Chester,West Chester,Pennsylvania,United States
8385,Iron Hill Brewery & Restaurant — Wilmington,Wilmington,Delaware,United States
10812,Iron Hill Brewery and Restaurant — Maple Shade,Maple Shade,New Jersey,United States
13254,Iron Hill Brewery and Restaurant — Voorhees,Voorhees,New Jersey,United States
9014,Iron Horse Brewery,Ellensburg,Washington,United States
2252,Iron Horse Restaurant and Brew Pub,Joplin,Missouri,United States
12888,Iron Mike's Brew Pub,Fort Bragg,North Carolina,United States
8882,Iron Springs Pub & Brewery,Fairfax,California,United States
9078,Iron Twins Brew Bar,Bergamo,,Italy
8499,Ironbark Brewery,Tamworth,New South Wales,Australia
8498,Ironbark Brewery,Caversham,Western Australia,Australia
10280,Ironbridge Brewery Ltd,Telford,Shropshire,United Kingdom
13036,Ironfire Brewing,Temecula,California,United States
2253,Ironworks Brewery and Pub,Lakewood,Colorado,United States
12229,Isarwinkler Bräustüberl,Wackersberg-Arzbach,Bayern,Germany
10125,Isca Ales Ltd,Dawlish,Devon,United Kingdom
5894,Ise Kadoya Bakusyu,Ise-shi,Mie-ken,Japan
11046,Isendorfer Hausbrauerei Dieckmann GmbH & Co KG,Emsdetten,Nordrhein-Westfalen,Germany
6006,Ishigakijima Dachsbrauhaus,Ishigaki-shi,Okinawa-ken,Japan
12100,Ishii Brewing Co.,Tamuning,,Guam
5739,Ishikari Beer,Ishikari-shi,Hokkai-dō,Japan
5810,Ishikawa Brewery,Fussa-shi,Tōkyō-to,Japan
5811,Ishikawa Brewing - Haikaraya,Fussa-shi,Tōkyō-to,Japan
10858,Isi-Bräu,Salzburg,,Austria
8790,Island Bay Brewing Company,Wellington,,New Zealand
10623,Island Brew,Kingscote,South Australia,Australia
2255,Island Brewing and Pizza,Newport Beach,California,United States
11021,Island Brewing Company,Nadi,,Fiji
7065,Island Brewing Company,Carpinteria,California,United States
11610,Island Hoppin' Brewery,Eastsound,Washington,United States
6290,Isle of Arran Brewery,Isle of Arran,Scotland,United Kingdom
10637,Isle of Purbeck Brewery,Swanage,Dorset,United Kingdom
2257,Isle of Skye Brewing Company,Isle of Skye,Scotland,United Kingdom
7633,Israel Beer Breweries,Ashqelon,,Israel
4686,Israel Beer Breweries,Giv'at Shemu'el,,Israel
2258,Issaquah Brewhouse,Issaquah,Washington,United States
2260,Italian Oasis Restaurant and Brewery,Littleton,New Hampshire,United States
7071,Itchen Valley Brewery,Alresford,Hampshire,United Kingdom
6760,Ithaca Beer Company,Ithaca,New York,United States
9372,Ivaro Bere Unitanc,Chişinău,,Moldova
11902,Ivory Tower Brewery at the Broyhill Inn,Boone,North Carolina,United States
5876,Izu Kogen Brewery,Ito-shi,Shizuoka-ken,Japan
5778,Izurumeisui Brewery,Sano-shi,Tochigi-ken,Japan
5935,Izushi Shiroyama Beer,Toyoka-shi,Hyōgo-ken,Japan
457,J Boag & Son Brewing,Launceston,Tasmania,Australia
6194,J Sainsbury plc,London,London,United Kingdom
12953,J Wells Brewery,Boulder,Colorado,United States
4504,J&L Brewing Company,Novato,California,United States
10715,J. Fargo's Family Dining & Microbrewery,Cortez,Colorado,United States
2263,Jack Daniel's Brewery,Lynchburg,Tennessee,United States
13178,Jack Pine Brewery,Baxter,Minnesota,United States
2266,Jack Russell Brewing,Camino,California,United States
11263,Jack Taylor's Brewery and Public House,Auburn,New York,United States
12269,Jack's Abby Brewing,Framingham,Massachusetts,United States
6168,Jack's Brewing,Fremont,California,United States
11187,Jack's Brewing — San Ramon,San Ramon,California,United States
5681,Jack's Mountain Restaurant and Brewery,Lewistown,Pennsylvania,United States
11498,Jackalope Brewing,Nashville,Tennessee,United States
2993,Jackie O's Pub and Brewery,Athens,Ohio,United States
2268,Jacob Leinenkugel Brewing,Chippewa Falls,Wisconsin,United States
2269,Jacob Leinenkugel Brewing — Milwaukee,Milwaukee,Wisconsin,United States
11898,Jaden James Brewery,Kentwood,Michigan,United States
3956,Jadranska Pivovara - Split,Vranjic,,Croatia
13447,JAFB-Wooster Brewing Company,Wooster,Ohio,United States
10133,Jager Sörfozde,Csákvár,,Hungary
13055,Jagged Mountain Craft Brewery,Denver,Colorado,United States
10647,Jagger Restaurant Club,Sankt-Peterburg,Sankt-Peterburg,Russia
2270,Jagodinska Pivara,Jagodina,,Serbia
10229,Jagpin Breweries Ltd,Nowgong,,India
10885,JailHouse Brewing,Hampton,Georgia,United States
2271,Jaipur Restaurant and Brewpub,Omaha,Nebraska,United States
5824,Jaive Japan,Yokohama-shi,Kanagawa-ken,Japan
12640,Jalehouse Beers,Sarasota,Florida,United States
12584,Jalopys Grillville and Micro Brewery,Tucson,Arizona,United States
2272,James Bay Restaurant and Brewery,Port Jefferson,New York,United States
2274,James Page Brewing,Stevens Point,Wisconsin,United States
2275,James River Brewing,Richmond,Virginia,United States
11613,James River Brewing — Scottsville,Scottsville,Virginia,United States
9205,James Squire Brewhouse,Sydney,New South Wales,Australia
8506,James Squire Brewhouse,Melbourne,Victoria,Australia
7286,Jamesport Brewing,Ludington,Michigan,United States
2276,Jamestown Brewing Inc.,Denver,Colorado,United States
8464,Jamieson Brewery and Lakeside Hotel,Jamieson,Victoria,Australia
8182,Janka Lager- und Weißbierbrauerei,Zwiesel,Bayern,Germany
2277,Jankes Bierhaus-Brauerei,Ludwigsburg,Baden-Württemberg,Germany
2278,Jankes Bierhaus-Brauerei,Villingen-Schwenningen,Baden-Württemberg,Germany
2279,Jankes Bierhaus-Brauerei,Wuppertal,Nordrhein-Westfalen,Germany
2280,Jantjes Bierbrouwerij,Uden,,Netherlands
1462,Januškevičiaus,Alizava,,Lithuania
6170,Jarre Creek Ranch Brewing,Castle Rock,Colorado,United States
9250,Jarrow Brewing,Jarrow,Tyne and Wear,United Kingdom
9218,Jasper Brewing,Jasper,Alberta,Canada
2956,Jasper Murdock's Ale House,Norwich,Vermont,United States
2281,Jasper Ridge Brewery,Ishpeming,Michigan,United States
9030,Jaxon's Restaurants & Brewing Company #2,El Paso,Texas,United States
2283,Jaxon's Restaurants & Brewing Company - El Paso,El Paso,Texas,United States
10733,Jäger Bräu,Edenkoben,Rheinland-Pfalz,Germany
9037,Jäger Sörfozde Budapest,Budapest,,Hungary
5432,Jämtlands Bryggeri,Pilgrimstad,,Sweden
2285,JD Nicks Brewery and Restaurant,O'Fallon,Illinois,United States
5312,Jefferson Bay Brewhouse,Port Jefferson,New York,United States
5330,Jefferson State Brewery,Crescent City,California,United States
11277,Jefferson Street Brewery,Lynchburg,Virginia,United States
12265,Jeggarius-Bräu,Vilshofen,Bayern,Germany
11719,Jem's Beer Factory,Petah Tikva,,Israel
2286,Jennings Brewery,Cockermouth,Cumbria,United Kingdom
9650,Jensens Bryghus,Juelsminde,,Denmark
2288,Jeremiah's Froghead Brewery,Paducah,Kentucky,United States
10077,Jergensen Brewing,Adelanto,California,United States
6171,Jerninghan Street Brewery,Regency Park,South Australia,Australia
3164,Jerome Brewery,Jerome,Arizona,United States
10511,Jerry's Bryghus,Frederikshavn,,Denmark
12378,Jersey Brew Holdings,Jersey City,New Jersey,United States
2289,Jersey Brewery,Saint Helier,Jersey,United Kingdom
10943,Jersey Devil Brew Pub,Cherry Hill,New Jersey,United States
2290,Jersey Jim's Brewing,Hillsborough,New Jersey,United States
10998,Jester King Craft Brewing,Austin,Texas,United States
2291,Jet City Brewing,Seattle,Washington,United States
6172,JF Walleye's Eatery and Brewery,Middle Bass Island,Ohio,United States
5837,Ji Beer Shirakaba/Tateshina,Chino,Nagano-ken,Japan
5832,Ji-Beer Azumino,Matsumoto-shi,Nagano-ken,Japan
5931,Ji-Beer Restaurant Akashi Brewery,Akashi-shi,Hyōgo-ken,Japan
8559,Jianyang Brewery,Jianyang,Fujian,China
2293,Jihomoravské Pivovary,Brno,,Czech Republic
2294,Jilin City Brewery,Jilin,Jilin,China
7114,Jilin Yinpu Brewery,Changchun,Jilin,China
9464,Jincheng City Brewery,Jincheng,Shanxi,China
2295,Jingmen Brewery,Jingmen,Hubei,China
2296,Jinro Coors Brewing,Chungcheongbuk-Do,,Republic of Korea
2297,JJ Bitting Brewing,Woodbridge,New Jersey,United States
5212,JJ's Bistro and Brewery,Fargo,North Dakota,United States
2299,JK Silver Brewing,Mukwonago,Wisconsin,United States
9293,Jobber's Canyon Restaurant & Brewery,Omaha,Nebraska,United States
11323,JoBoy's Brew Pub,Manheim,Pennsylvania,United States
10841,Joe Beer,Jacksonville,Alabama,United States
2301,Joe's Brewery,Champaign,Illinois,United States
13301,Joe's Brewhouse,San Angelo,Texas,United States
2300,Joe-Joe's Brewing,Simi Valley,California,United States
7028,Jofel Bierbrouwerij,Groenlo,,Netherlands
10045,Joh. Dinkel Brauerei,Bad Staffelstein,Bayern,Germany
7862,Johann Zeitler,Kulmbach,Bayern,Germany
6173,Johansson's Dining House & Microbrewery,Westminster,Maryland,United States
12848,John A. Huber Brewing Co.,Jackson,Missouri,United States
2313,John Harvard's Brew House - Buckhead,Atlanta,Georgia,United States
2307,John Harvard's Brew House - Cleveland,Cleveland,Ohio,United States
2312,John Harvard's Brew House - Harvard Square,Cambridge,Massachusetts,United States
2317,John Harvard's Brew House - Main Line,Wayne,Pennsylvania,United States
4599,John Harvard's Brew House - Providence,Providence,Rhode Island,United States
2314,John Harvard's Brew House - Roswell,Roswell,Georgia,United States
2310,John Harvard's Brew House - Springfield,Springfield,Pennsylvania,United States
2318,John Harvard's Brew House - Washington DC,Washington,District of Columbia,United States
2319,John Harvard's Brew House - Westport,Westport,Connecticut,United States
2311,John Harvard's Brew House - Wilkins Township,Pittsburgh,Pennsylvania,United States
2315,John Harvard's Brew House — Framingham,Framingham,Massachusetts,United States
11152,John Harvard's Brew House — Jiminy Peak,Hancock,Massachusetts,United States
2320,John Harvard's Brew House — Lake Grove,Lake Grove,New York,United States
2316,John Harvard's Brew House — Manchester,Manchester,Connecticut,United States
5341,John Harvard's Brewhouse - Wilmington,Wilmington,Delaware,United States
8673,John O'Gaunt Brewing,Melton Mowbray,Leicester,United Kingdom
4525,John Roberts Brewing Company,Bishops Castle,Shropshire,United Kingdom
1431,John S. Rhodell Brewery,Peoria,Illinois,United States
6785,John Shippey's Brewing Company,Halifax,Nova Scotia,Canada
1433,John Smith's Ltd. The Brewery,Tadcaster,North Yorkshire,United Kingdom
2325,John Thompson Brewery,Derby,Derby,United Kingdom
2322,Johnny's Brewery and Cafe,Omaha,Nebraska,United States
2323,Johnson Beer Company,Charlotte,North Carolina,United States
8696,Johnstown Brewing,Johnstown,Pennsylvania,United States
8803,Jolly Pumpkin Artisan Ales,Dexter,Michigan,United States
3747,Jolly Pumpkin Cafe and Brewery Ann Arbor,Ann Arbor,Michigan,United States
12934,Jolly Pumpkin Restaurant and Brewery — Royal Oak,Royal Oak,Michigan,United States
3423,Jolly Pumpkin Restaurant and Brewery Old Mission,Traverse City,Michigan,United States
2326,Jollyboat Brewery,Bideford,Devon,United Kingdom
463,Jolus,Pasvalys,,Lithuania
13174,Jonas Bronck's Beer Co.,Bronx,New York,United States
2327,Jones Brewing,Smithton,Pennsylvania,United States
2328,Jones Street Brewing,Omaha,Nebraska,United States
2329,Jordan Ales Inc.,Baldwin,New York,United States
7636,Jordan-Bräu Amberg,Amberg,Bayern,Germany
5387,Jos International Breweries,Jos,,Nigeria
10753,Jos. Schlitz Brewing Co.,Milwaukee,Wisconsin,United States
8285,Josefs-Brauerei,Olsberg,Nordrhein-Westfalen,Germany
2331,Joseph Holt Ltd,Cheetham,Manchester,United Kingdom
11120,Joseph James Brewing,Henderson,Nevada,United States
7396,Joseph James Brewing — Franklin,Franklin,Wisconsin,United States
6174,Joseph Warner Brewery,Calgary,Alberta,Canada
2333,Joshua Huddy's Brew Pub and Grill,Toms River,New Jersey,United States
11767,Journeyman Brewery,Rochester,New York,United States
5634,Joutsan Sahti Oy,Joutsa,,Finland
10887,Joynt Brewing,Coralville,Iowa,United States
12941,"JP DasBrew, Inc.",Fremont,California,United States
10692,JSC Lomisi — Natakhtari Brewery,Natakhtari,,Georgia
2334,JT Garrison Brewing,Gardena,California,United States
2335,JT Schmid's Restaurant & Brewery,Anaheim,California,United States
13133,JT Walker's Restaurant & Sports Bar,Mahomet,Illinois,United States
2336,JT Whitney's Brewpub and Eatery,Madison,Wisconsin,United States
7372,Juan y Teodoro Kutz,Navarre,,Spain
11856,Jubilee Craft Beer Co.,Nashville,Tennessee,United States
6621,Jud. Brãila Glubedex SA,Brãila,,Romania
2338,Judge Baldwin's Brewing,Colorado Springs,Colorado,United States
2339,Judges Brewery,Rugby,Warwick,United Kingdom
9669,Judies 9 Brau,Busan,,Republic of Korea
12827,Julian Brewing,Julian,California,United States
2637,Jump Cafe and Bar,Cincinnati,Ohio,United States
12564,Junction Craft Brewing,Toronto,Ontario,Canada
9822,Jupiter Brauhaus,Sinsheim,Baden-Württemberg,Germany
8780,Jupiter Breweries Industries Ltd.,Calcutta,,India
6176,Jupiter Walnut Creek,Walnut Creek,California,United States
8109,Jura-Brauerei Glossner,Thalmässing,Bayern,Germany
7977,Jura-Bräu,Pegnitz,Bayern,Germany
933,Jurand Browary Warmińsko-Mazurskie Spółka,Olsztyn,,Poland
3946,Jurnee Brews,Centreville,Virginia,United States
6570,Jurupa Valley Brewing,Riverside,California,United States
1324,Just Beer,Westport,Massachusetts,United States
5346,Just Brew It,Mishawaka,Indiana,United States
6689,Jusų Geradarys,Pasvalys,,Lithuania
2341,Juzanka,Trencín,,Slovakia
2342,JW Lees and Co (Brewers) Ltd.,Middleton,Manchester,United Kingdom
6178,JW Platek's Restaurant and Brewery,Richmond,Illinois,United States
6182,K&K Brewing Company,Evansville,Indiana,United States
1230,K&S Cervecería,San José,,Costa Rica
11459,K-USA,Valparaiso,,Chile
5862,Kaga Beer,Kaga-shi,Ishikawa-ken,Japan
5257,Kahikatea Brewery,Hamilton,,New Zealand
1027,Kahli Beer,Varaždin,,Croatia
5272,Kaiapoi Brewing,Kaiapoi,,New Zealand
2343,Kaifeng Brewery,Kaifeng,Henan,China
11589,Kaimai Brewing,Mount Maunganui,,New Zealand
5723,Kairinmaru Beer,Otaru-shi,Hokkai-dō,Japan
5724,Kairinmaru Beer - Odori,Sapporo-shi,Hokkai-dō,Japan
5725,Kairinmaru Beer - Susukino,Sapporo-shi,Hokkai-dō,Japan
9536,Kaiser Brau,T'bilisi,,Georgia
2344,Kaiser Bräu GmbH & Co. KG,Neuhaus,Bayern,Germany
759,Kaiser-Brauerei Geislingen/Steige,Geislingen an der Steige,Baden-Württemberg,Germany
898,Kaiserbräu De Bassus Myuong-Dong,Seoul,,Republic of Korea
2345,Kaiserdom - Privatbrauerei Bamberg Wörner GmbH & Co. KG,Bamberg,Bayern,Germany
6107,Kajaanin Panimo Pub,Kajaani,,Finland
10657,Kalles Bryghus,Nibe,,Denmark
12417,Kallholmens Maltbryggeri AB,Skelleftehamm,,Sweden
9039,Kalocsa Sorgyar,Kalocsa,,Hungary
7910,Kalt-Loch-Bräu,Miltenberg,Bayern,Germany
2347,Kaltenberg Castle Royal Bavarian Brewhouse,Vail,Colorado,United States
8887,Kaltenecker,Roznava,,Slovakia
10031,Kaltentaler Brauhaus,Kaltental,Bayern,Germany
8819,Kaluskaja Pivovarennaja Kompania,Kaluga,Kaluzhskaya Oblast',Russia
5825,Kamakura Beer Brewery,Kamakura-shi,Kanagawa-ken,Japan
5753,Kamihei Sake Brewing,Tono-shi,Iwate-ken,Japan
279,Kamloops Brewery Ltd,Kamloops,British Columbia,Canada
9830,Kammererbräu,Bad Reichenhall,Bayern,Germany
11546,Kane Brewing,Ocean,New Jersey,United States
5965,Kaneshiro,Hagi-shi,Yamaguchi-ken,Japan
5799,Kankiku Meijyou,Sanbu-gun,Chiba-ken,Japan
9582,Kannah Creek Brewing,Grand Junction,Colorado,United States
2350,Kanterbrau,Strasbourg,Alsace,France
5979,Kantorii Restaurant,Saga-shi,Saga-ken,Japan
2351,Kappatsu Brewing,Point Richmond,California,United States
5628,Kappeli,Helsinki,,Finland
10651,Karamuru Micro Cervejaria,Vera Cruz,Bahia,Brazil
12041,Karbach Brewing,Houston,Texas,United States
13559,Karben4 Brewing Company,Madison,Wisconsin,United States
8252,Karenfort,Gütersloh,Nordrhein-Westfalen,Germany
11811,Karibrew Brew Pub and Grill,Fernandina Beach,Florida,United States
2356,Karl Strauss Breweries,San Diego,California,United States
2358,Karl Strauss Brewery and Grill - La Jolla,La Jolla,California,United States
6179,Karl Strauss Brewery and Restaurant - Carlsbad,Carlsbad,California,United States
7691,Karl Strauss Brewery Gardens - Sorrento Mesa,San Diego,California,United States
7613,Karl Strauss Brewery Restaurant - Universal Citywalk,Universal City,California,United States
3004,Karl Strauss Brewery Restaurant — Downtown,San Diego,California,United States
2357,Karl Strauss Brewing Company,San Diego,California,United States
13421,Karl Strauss Brewing Company — 4S Ranch,San Diego,California,United States
2354,Karlovačka Pivovara,Karlovac,,Croatia
9718,Karls Brauhaus-Restaurant,Chemnitz,Sachsen,Germany
2355,Karlsberg Brauerei GmbH,Homburg,Saarland,Germany
539,Karlsbräu France,Saverne,Alsace,France
3286,Karlsson Brewing,Sandy,Oregon,United States
6707,Karme AS,Karksi,,Estonia
2359,Karmeliten Brauerei Karl Sturm GmbH & Co. KG,Straubing,Bayern,Germany
7664,Karmeliter Bräu GmbH & Co. KG,Bad Neustadt/Salz,Bayern,Germany
9693,Karnataka Breweries & Distilleries Limited,Bangalore,,India
12212,Karst Canyon Brewing,Austin,Texas,United States
10493,Kasi-Bräu,Karlsdorf-Neuthard,Baden-Württemberg,Germany
8320,Kasina,Beograd,,Serbia
6087,Kaskenmäen Panimo,Turku,,Finland
9956,Kasselaner Brauhaus,Kassel,Hessen,Germany
9666,Kassik's Kenai Brew Stop,Kenai,Alaska,United States
6807,Kasteel-Brouwerij Ter Doolen,Helchteren,Limburg,Belgium
12593,Kat Daddy Brewery,Moreno Valley,California,United States
12659,Katahdin Beers,Durham,Maine,United States
7654,Kathi-Bräu,Aufseß,Bayern,Germany
2360,Katie Bloom's Irish Pub and Brewery,Austin,Texas,United States
1281,"Katipano Ind. & Com. de Bebidas, Ltda.",Rio de Janeiro,Rio de Janeiro,Brazil
5943,Katokichi Kankou Company,Nakatado-gun,Kagawa-ken,Japan
6686,Kauno Alus,Kaunas,,Lithuania
7444,Kauzen-Bräu GmbH & Co. KG,Ochsenfurt,Bayern,Germany
9322,Kavalierhäuser Schloss Königs Wusterhausen,Königs Wusterhausen,Brandenburg,Germany
2362,Kaw River Brewery,Lawrence,Kansas,United States
5813,Kawachiya-Shuhan Company,Tokyo,Tōkyō-to,Japan
2361,Kawartha Lakes Brewing,Peterborough,Ontario,Canada
4621,Kazbegi JSC,T'bilisi,,Georgia
398,Kazitoris,Panevėžys,,Lithuania
5434,Källefalls Bryggeri,Tidaholm,,Sweden
10488,Käppelijoch Bier,Basel,,Switzerland
7345,Kärrners Hausbrauerei,Bad Orb,Hessen,Germany
2439,König Brauerei,Duisburg,Nordrhein-Westfalen,Germany
7449,König Ludwig GmbH & Co. KG Schlossbrauerei Kaltenberg,Fürstenfeldbruck,Bayern,Germany
8219,König von Bayern,Wiesbaden,Hessen,Germany
4700,Königsbräu Majer,Oggenhausen,Baden-Württemberg,Germany
5541,Königsegger WalderBräu,Königseggwald,Baden-Württemberg,Germany
2432,Köpf Brauerei,Aalen,Baden-Württemberg,Germany
7450,Körpricher Landbräu,Nalbach,Saarland,Germany
2445,Köstritzer Schwarzbierbrauerei GmbH,Bad Köstritz,Thüringen,Germany
8335,Köthener Brauerei,Köthen,Sachsen-Anhalt,Germany
9712,Köthener Brauerei,Köthen Anhalt,Sachsen-Anhalt,Germany
9289,Køge Bryggeri,Køge,,Denmark
10071,Kündigbräu AG,Rietheim,,Switzerland
9782,Küppers Brauhaus Gaststätten,Köln,Nordrhein-Westfalen,Germany
11607,KBL,Ruaraka,,Kenya
8647,Keegan Ales,Kingston,New York,United States
6539,Keesmann Bräu,Bamberg,Bayern,Germany
11899,Keg Creek Brewing Co.,Glenwood,Iowa,United States
7355,Keg Microbrewery & Restaurant,Stevens Point,Wisconsin,United States
8377,Kegler's of Charlottesville,Charlottesville,Virginia,United States
5908,Keihan Uji Kotsu,Uji-shi,Kyōto-fu,Japan
7886,Keiler-Bier GmbH,Lohr am Main,Bayern,Germany
8837,Kelburn Brewing,Barrhead,Scotland,United Kingdom
2365,Kelham Island Brewery,Sheffield,South Yorkshire,United Kingdom
9020,Keller's,Dushanbe,,Tajikistan
10495,Kellerbrauerei,Rottenburg-Schwalldorf,Baden-Württemberg,Germany
10046,Kellerbrauerei,Seinsheim,Bayern,Germany
2366,Kellerbrauerei Mitterbucher & Söhne KG,Ried im Innkreis,,Austria
2367,Kelley Brothers Brewing,Manteca,California,United States
2368,Kelley Creek Brewing,Bonney Lake,Washington,United States
6963,Kelleys Island Brew Pub,Kelleys Island,Ohio,United States
13456,Kells Brew Pub,Portland,Oregon,United States
2369,Kelly's Brewery,South Brisbane,Queensland,Australia
2370,Kelly's Brewery and BYOB,Albuquerque,New Mexico,United States
2371,Kelly's Caribbean Bar and Grill,Key West,Florida,United States
5348,Kelmer's Brewhouse,Santa Rosa,California,United States
9773,Kelsberg,Djakovo,,Croatia
12327,Keltek Brewery,Redruth,Cornwall,United Kingdom
2372,Keltenbräu,Bad Sauerbrunn,,Austria
8655,Keltic Brewing Company,Truro,Nova Scotia,Canada
6108,Kemin Panimo,Kemi,,Finland
2373,Kemptown Brewery,Brighton,East Sussex,United Kingdom
9664,Kenai River Brewing,Soldotna,Alaska,United States
9583,"Kennebec Brewing Company, Inc.",Gardiner,Maine,United States
2374,Kennebec River Pub & Brewery,The Forks,Maine,United States
2375,Kennebunkport Brewing Co. / Federal Jack's Brewpub & Restaurant,Kennebunk,Maine,United States
6180,Kennett-Diamond Brewery,Redding,California,United States
12565,Kensington Brewing Company,Toronto,Ontario,Canada
8524,Kent Town Brewery,Adelaide,South Australia,Australia
